"","SNP","PVal"
"1692","rs1537783",0.809927686138358
"1693","rs1537782",0.337772287101568
"1694","rs4421636",0.00733224449966526
"1695","rs10493590",0.0810210455282722
"1696","rs10493591",0.0810210455282722
"1697","rs752819",0.0810210455282722
"1698","rs1016715",0.310351848118178
"1699","rs2392034",0.528051237330889
"1700","rs4949715",0.202994546796289
"1701","rs6593538",0.392731730079752
"1702","rs315041",0.911597798992857
"1703","rs600746",0.834684564005906
"1704","rs484299",0.844542729866481
"1705","rs10518531",0.150929263628465
"1706","rs641012",0.0293424070178913
"1707","rs674381",0.0708950897798049
"1708","rs341014",0.242570598518114
"1709","rs1498365",0.753052239795302
"1710","rs638072",0.695764267210403
"1711","rs562580",0.710750137323877
"1712","rs478580",0.710750137323877
"1713","rs10493594",0.242338460283699
"1714","rs569963",0.695764267210403
"1715","rs10493593",0.312258912560136
"1716","rs7534158",0.491099233246812
"1717","rs664015",0.0939020873139405
"1718","rs3928852",1.3351309972211
"1719","rs1566251",0.362769792706765
"1720","rs1566250",0.362769792706765
"1721","rs10493595",0.0500852101838098
"1722","rs1875650",0.0165158285115323
"1723","rs1522621",0.162617388421242
"1724","rs1252593",0.75972811153049
"1725","rs3107604",0.75972811153049
"1726","rs1252601",0.75972811153049
"1727","rs199720",0.670954561761679
"1728","rs199666",0.825779326068552
"1729","rs199669",0.305778767870657
"1730","rs1502525",0.0249572519729823
"1731","rs10518440",0.0165158285115323
"1732","rs10493596",0.332178902088739
"1733","rs1167218",0.776243940042022
"1734","rs10518441",0.0598364952966753
"1735","rs10518445",0.146754933345331
"1736","rs10518446",0.0770514937118573
"1737","rs10493603",0.358607555309314
"1738","rs9324161",0.233887208026459
"1739","rs10493604",1.00841260069854
"1740","rs10493605",0.68239517332355
"1741","rs10493606",0.0878842268674269
"1742","rs9324162",0.61947180973326
"1743","rs7545544",0.115280483010496
"1744","rs4949809",0.000440422093640868
"1745","rs1389789",0.113052708848865
"1746","rs1038983",0.377430992247936
"1747","rs10518561",0.531058958593546
"1748","rs1166700",0.0311536820701242
"1749","rs657954",0.222065727543213
"1750","rs10493607",0.25435753843357
"1751","rs1745624",0.0814380489514106
"1752","rs669764",0.131803241240285
"1753","rs10493608",0.0998354609628982
"1754","rs1417102",0.260641795016663
"1755","rs10489948",0.260641795016663
"1756","rs2882802",0.503175950240492
"1757","rs2352037",0.0512462564672119
"1758","rs1581920",0.399378811032819
"1759","rs724159",0.993111782787999
"1760","rs1410505",0.993111782787999
"1761","rs4650348",0.112081264796361
"1762","rs555475",0.343198916469643
"1763","rs1571366",0.433164028870629
"1764","rs10489785",0.165630165929939
"1765","rs631280",0.343198916469643
"1766","rs632184",0.343198916469643
"1767","rs587996",0.343198916469643
"1768","rs1555541",0.35820635354963
"1769","rs10489787",0.0939020873139405
"1770","rs3766345",0.818628771527408
"1771","rs501078",0.938128355824905
"1772","rs3766333",0.181184170388715
"1773","rs10518577",1.21925422845396
"1774","rs10493609",0.768953252708592
"1775","rs10493611",1.03009222426428
"1776","rs7522786",0.64339574506473
"1777","rs10493615",1.10332169195418
"1778","rs1780747",0.541175124356706
"1779","rs1926898",1.10332169195418
"1780","rs1926897",1.10332169195418
"1781","rs1780746",1.11827663678412
"1782","rs10493614",0.169033439973301
"1783","rs1780717",1.10545945503857
"1784","rs1751514",1.10545945503857
"1785","rs1751513",1.17364164584059
"1786","rs2352519",1.19409440138379
"1787","rs10493613",1.17364164584059
"1788","rs1937024",1.19409440138379
"1789","rs1937023",1.00366246794252
"1790","rs10493616",0.353477590919761
"1791","rs717246",1.42092750896932
"1792","rs2171714",1.09561553802396
"1793","rs1248477",0.146241364342292
"1794","rs2882958",0.598974047351575
"1795","rs10518588",2.41081866638322e-16
"1796","rs10518590",6.26812853259637e-16
"1797","rs1248480",0.17497340605932
"1798","rs1489402",1.92996387867172
"1799","rs10493617",0.286799396071789
"1800","rs7533063",1.92996387867172
"1801","rs1387424",0.720310334149633
"1802","rs10493618",1.63320359123951
"1803","rs10493622",1.76402654220018
"1804","rs2065485",2.41081866638322e-16
"1805","rs6424623",0
"1806","rs10493623",0.315013465841058
"1807","rs10493621",0.315013465841058
"1808","rs953403",0.59838688561677
"1809","rs1332826",0.71677285226746
"1810","rs1332836",0.695802139997618
"1811","rs10493624",0.247873896391066
"1812","rs7537452",0.443434012474795
"1813","rs10489654",0.247844003898675
"1814","rs228541",0.57793602769998
"1815","rs228516",0.57793602769998
"1816","rs10489653",0.0140531733896234
"1817","rs10489650",0.0130093910736994
"1818","rs6681555",0.57793602769998
"1819","rs7543307",1.92865493310657e-16
"1820","rs4262491",0.154531873748472
"1821","rs10489648",0.0114509744346624
"1822","rs1331710",0.0535254408018034
"1823","rs10489647",0.0535254408018034
"1824","rs7539175",0.0535254408018034
"1825","rs962933",0.254391622143857
"1826","rs2989850",0.19137388592728
"1827","rs10493629",0.0432872000607021
"1828","rs2132055",0.049899381474149
"1829","rs4604653",0.049899381474149
"1830","rs10493628",0.00197479583922839
"1831","rs10493656",0.10762607948079
"1832","rs2127436",0.0432872000607021
"1833","rs10493654",0.48854362239687
"1834","rs10493653",0.0235923727179835
"1835","rs10493652",0.159344713479264
"1836","rs10493651",0.957257420528418
"1837","rs2000021",0.2314103514873
"1838","rs722589",0.412955770346534
"1839","rs10518623",0.488588820393986
"1840","rs10493650",0.507991788949771
"1841","rs10493649",0.0485043805759742
"1842","rs952309",0.489884882618992
"1843","rs1404071",0.489884882618992
"1844","rs1404072",0.461529278958632
"1845","rs10493648",0.0379055481612634
"1846","rs1546767",0.0284226913675388
"1847","rs10493647",1.06076021320862e-15
"1848","rs10493646",0.443513922124324
"1849","rs10493644",0.684454704265914
"1850","rs7411135",0.544879585323901
"1851","rs1853769",0.452553720402062
"1852","rs10493643",0.242338460283699
"1853","rs1830893",0.450249675349143
"1854","rs10493642",1.06325233773132
"1855","rs10493641",0.434631929053138
"1856","rs10493640",0.610150973724919
"1857","rs10493639",0.602591800263625
"1858","rs10493638",1.06325233773132
"1859","rs10493637",0.2266594910594
"1860","rs2083181",0.452553720402062
"1861","rs10493636",0.428939660485227
"1862","rs6424679",0.0325993120125082
"1863","rs10493634",1.10522037847114
"1864","rs1010470",0.65739315876855
"1865","rs10493633",0.66380417953551
"1866","rs10493631",0.457772054905504
"1867","rs1340682",0.310277364969988
"1868","rs952312",0.033855505409993
"1869","rs10493658",0.379413747915879
"1870","rs10518631",0.0696825425079438
"1871","rs6424682",0.310277364969988
"1872","rs2388959",0.0250780142384915
"1873","rs981126",0.0273690872476823
"1874","rs1414411",0.201126683791128
"1875","rs10493661",0.646913480125669
"1876","rs2211432",0.584167518296209
"1877","rs1418819",0.550905319712031
"1878","rs1776327",0.678011958210368
"1879","rs1416467",0.388782603161472
"1880","rs2389016",0.664429410325861
"1881","rs10493662",0.664429410325861
"1882","rs951258",0.654503835639097
"1883","rs1365752",0.511648977060714
"1884","rs1896250",0.511648977060714
"1885","rs6424701",0.457691275733624
"1886","rs10518645",0.242338460283699
"1887","rs10518644",0.1333970764393
"1888","rs10493669",0.412955770346533
"1889","rs10493668",1.24755353051323
"1890","rs718003",0.875100960602196
"1891","rs10493667",0.344070735614022
"1892","rs184812",0.0686814914691559
"1893","rs10493665",0.145669607471716
"1894","rs10493664",0.181184170388715
"1895","rs1279688",0.706954522483884
"1896","rs1342412",0.483205954165976
"1897","rs4650351",0.49922112864249
"1898","rs1298129",0.00960920931580062
"1899","rs841665",0.0230652087833469
"1900","rs1577879",0.223743794252402
"1901","rs10489696",0.0249572519729823
"1902","rs2181719",0.99234438065514
"1903","rs2147085",0.937448280960355
"1904","rs10493679",0.0152706454475747
"1905","rs10493681",0.932164285186976
"1906","rs10493682",0.672781391273429
"1907","rs10493683",0.7406901614236
"1908","rs10493684",0.672781391273429
"1909","rs2152989",0.672781391273429
"1910","rs2152988",0.7406901614236
"1911","rs1365523",0.430899453778359
"1912","rs996812",0.10638675261164
"1913","rs1426783",0.069466575678809
"1914","rs575528",0.130475045241106
"1915","rs1195699",0.00935919595124933
"1916","rs1648692",0.277192231457293
"1917","rs1768404",0.0306624898986519
"1918","rs2031776",0.755789721654663
"1919","rs6682877",0.461000436292015
"1920","rs3850864",0.755789721654663
"1921","rs1934120",0.165793823266926
"1922","rs10493687",0.483120390041262
"1923","rs2031773",0.28247796227658
"1924","rs1410091",0.28247796227658
"1925","rs10493691",0.468796765743344
"1926","rs1327613",0.395423149711062
"1927","rs10493690",1.05788691164123
"1928","rs4362025",0.19378572120198
"1929","rs1327601",0.287964629442156
"1930","rs10493694",0.346213710563018
"1931","rs10518656",0.155011718699627
"1932","rs10493692",0.196922743019857
"1933","rs4313439",1.23718310120781
"1934","rs10518655",0.145669607471716
"1935","rs10493695",0.815749801841608
"1936","rs1408425",0.815749801841608
"1937","rs2224889",0.300414228083452
"1938","rs10493700",0.20086162027996
"1939","rs10493699",0.371175502204068
"1940","rs10493698",0.20086162027996
"1941","rs10493697",0.0101151887440594
"1942","rs956250",0.20086162027996
"1943","rs10493696",0.0635016399005844
"1944","rs571361",1.44480467818885
"1945","rs9324178",0.406753491425558
"1946","rs10493701",1.07000547650048
"1947","rs558810",1.24377431798572
"1948","rs654498",0.330483467024028
"1949","rs9285611",0.726318949855733
"1950","rs10493702",0.220663188740034
"1951","rs1341259",0.275379709076498
"1952","rs10518665",0.57111734992879
"1953","rs10518664",1.92865493310657e-16
"1954","rs10518663",0.0911939599874226
"1955","rs1342131",0.401921037560875
"1956","rs709702",0.432473887657468
"1957","rs754054",0.501064828072952
"1958","rs2066274",0.528687160111225
"1959","rs6684529",0.181802159123579
"1960","rs982929",0.343404248391678
"1961","rs371363",0.396379884276777
"1962","rs10493704",0.266140779442979
"1963","rs665458",0.552324075590931
"1964","rs400382",0.40578828194279
"1965","rs10518660",1.07720889232492
"1966","rs10493703",0.412955770346534
"1967","rs3790889",0.256704950436961
"1968","rs3790888",0.467858445133446
"1969","rs385367",0.827078331228882
"1970","rs3828121",0.158167262520297
"1971","rs2296697",1.07301605409862
"1972","rs4970642",0.101702733465752
"1973","rs10493708",0.0760216264097334
"1974","rs10493710",0.439956741994753
"1975","rs10493711",0.150968267381945
"1976","rs10493712",0.521477971814505
"1977","rs6696329",0.235200663470526
"1978","rs10493709",0.156168767845917
"1979","rs7555416",0.143091149696069
"1980","rs786383",0.163860053332664
"1981","rs796800",0.19805299290871
"1982","rs2784743",0.229511031208473
"1983","rs3850862",0.0549211747134086
"1984","rs3887286",0.19805299290871
"1985","rs1032882",0.156168767845917
"1986","rs1344337",0.187418749630868
"1987","rs996725",0.153725345206048
"1988","rs786076",0.0597315314791109
"1989","rs786074",0.0597315314791109
"1990","rs10493716",0.0666303049492897
"1991","rs1281611",0.28633103282714
"1992","rs1986902",0.112016752544758
"1993","rs1281590",0.302395855993857
"1994","rs10489862",0.783410199024759
"1995","rs978593",1.13607121044822
"1996","rs10489863",1.36078167539384
"1997","rs6598991",1.41601498133086
"1998","rs1768737",1.7192005961181
"1999","rs318419",1.7192005961181
"2000","rs318416",1.77603392276839
"2001","rs1768742",0.808165289265993
"2002","rs10493718",1.05598698220007
"2003","rs10493719",1.4969946962853
"2004","rs7552548",0.861624266272185
"2005","rs6689622",1.34785676482616
"2006","rs10493720",1.2511591187251
"2007","rs10518668",3.37514613293651e-16
"2008","rs10518669",3.37514613293651e-16
"2009","rs1546125",0.210112653369002
"2010","rs1577991",0.2041106665749
"2011","rs319652",0.181868417491698
"2012","rs1766631",0.58462362746711
"2013","rs2892744",0.584167518296209
"2014","rs415027",0.368026791383903
"2015","rs437359",0.564639091346377
"2016","rs443163",0.58462362746711
"2017","rs428242",0.58462362746711
"2018","rs10493723",1.02011279527087
"2019","rs9324200",0.503635617669317
"2020","rs389112",0.563798230135785
"2021","rs10493725",0.761049377811413
"2022","rs10493726",1.04128306243189
"2023","rs10493727",0.70069910185553
"2024","rs10518670",0.563798230135785
"2025","rs1338361",0.761049377811413
"2026","rs1409795",0.515441984897221
"2027","rs10518671",0.563798230135785
"2028","rs320907",0.295892408534395
"2029","rs10518672",0.563798230135785
"2030","rs2163979",0.58462362746711
"2031","rs2389361",0.58462362746711
"2032","rs10518673",0.437307981761635
"2033","rs10493730",0.761049377811413
"2034","rs6672426",0.454395485520924
"2035","rs437749",0.451898477042467
"2036","rs6665111",0.517936382121656
"2037","rs6664784",0.359703354754616
"2038","rs10493731",0.311965649662278
"2039","rs516138",0.51099029653052
"2040","rs4662173",0.349479355531224
"2041","rs1144246",0.191254345011595
"2042","rs3845619",0.09182800652412
"2043","rs1144257",0.0230652087833469
"2044","rs4662179",0.242338460283699
"2045","rs10493732",0.0230652087833469
"2046","rs10493733",0.704203839113367
"2047","rs10493735",0.00656077049837426
"2048","rs6671855",0.0140034572206642
"2049","rs2105170",0.382436638935747
"2050","rs721599",0.276904283523607
"2051","rs10487981",0.260258386130217
"2052","rs323973",0.130475045241106
"2053","rs10489857",0.910100797787871
"2054","rs323931",0.130475045241106
"2055","rs2022623",0.130475045241106
"2056","rs6682909",0.260258386130217
"2057","rs993958",0.910100797787871
"2058","rs984779",0.177850194335568
"2059","rs7516168",0.326092113414093
"2060","rs10487982",0.149467974587353
"2061","rs2058505",0.257442013756189
"2062","rs1953681",0.494322470071899
"2063","rs1856150",0.13655287013335
"2064","rs10493736",0.13655287013335
"2065","rs3908858",0.187490693838887
"2066","rs10493738",0.45906321481357
"2067","rs7552713",1.44649119982993e-16
"2068","rs3850434",0.205464678838057
"2069","rs10493740",1.01914860692632
"2070","rs1038148",0.00546031298398676
"2071","rs7549499",0.00872374531634787
"2072","rs10489498",0.503635617669317
"2073","rs10489499",0.503635617669317
"2074","rs7513510",0.262310217536103
"2075","rs761404",0.0143704732366256
"2076","rs7524397",0.742700497779563
"2077","rs10489500",0.14583584142248
"2078","rs10489502",0.828370381831469
"2079","rs10489503",0.903198506047776
"2080","rs10489504",0.903198506047776
"2081","rs7552393",0.952500861917096
"2082","rs10489505",1.44649119982993e-16
"2083","rs10489506",0.21404513750946
"2084","rs10489507",1.00929985285435
"2085","rs2057084",0.940185269372286
"2086","rs683074",0.493939654360357
"2087","rs10493741",1.12092058853638
"2088","rs10493742",0.0950374487661354
"2089","rs7551787",1.06427998928315
"2090","rs4907191",1.07732755218771
"2091","rs686839",0.704203839113367
"2092","rs10493744",1.15003017091502
"2093","rs2892811",0.552562175635834
"2094","rs953197",0.563720551295392
"2095","rs10493750",0.543805385095509
"2096","rs7547892",0.337939260312894
"2097","rs1027694",0.863612672868029
"2098","rs606816",0.412955770346533
"2099","rs621670",0
"2100","rs1402696",0.117812910048931
"2101","rs1402695",0.268039690473738
"2102","rs1521520",0.184991798738843
"2103","rs316681",0.885740860853363
"2104","rs316636",0.328028302513004
"2105","rs784828",0.8238535683646
"2106","rs316664",0.554806549781327
"2107","rs10493748",0.597076209758368
"2108","rs953796",1.22113557145522
"2109","rs315512",0.454644746965582
"2110","rs315511",0.386250176123037
"2111","rs3768256",0.0309868401597322
"2112","rs1506700",0.44222554617948
"2113","rs3121147",0.567351148242082
"2114","rs10493747",0.305778767870657
"2115","rs1340598",0.567026506251318
"2116","rs10493746",0.567026506251318
"2117","rs4906995",0.26103893082087
"2118","rs1506705",0.297199609071799
"2119","rs10493754",0.310351848118178
"2120","rs10493753",0.0172215341647146
"2121","rs10493752",0.120115116447508
"2122","rs1246253",0.0873645684151101
"2123","rs1246254",0.231010494586494
"2124","rs2138169",4.82163733276644e-17
"2125","rs4537578",1.37317317053026
"2126","rs9324136",0.0501983556237217
"2127","rs9324141",0.490690960190907
"2128","rs10493755",0.13658474683733
"2129","rs10493756",0.579215550678071
"2130","rs1409215",0.688436317985951
"2131","rs10493757",0.201126683791128
"2132","rs10493758",0.779105112685928
"2133","rs1886644",0.206447856394155
"2134","rs2389789",0.0360516942366022
"2135","rs2389790",0.39141434106416
"2136","rs10518327",0.357579360568882
"2137","rs898035",0.565208353505775
"2138","rs10493759",0.113892528295662
"2139","rs1542427",0.0918880640823438
"2140","rs709773",0.336401349155949
"2141","rs709783",0.500372092554821
"2142","rs817389",0.48173432586277
"2143","rs10493761",0.914217551101583
"2144","rs817392",0.337209384460754
"2145","rs817393",0.48173432586277
"2146","rs817394",0.48173432586277
"2147","rs817413",0.976812161486072
"2148","rs817429",0.827913169025756
"2149","rs4907140",0.69731114923366
"2150","rs963208",0.328848496585178
"2151","rs10493763",0.331361292406261
"2152","rs10489510",0.21910999158633
"2153","rs2268667",0.0107165482024727
"2154","rs233128",0.226902074781514
"2155","rs18582",0.0107165482024727
"2156","rs233130",0.0107165482024727
"2157","rs233072",0.00365889123947792
"2158","rs233050",0.0107165482024727
"2159","rs233051",0.610623211728376
"2160","rs233053",0.00365889123947792
"2161","rs997251",0.0107165482024727
"2162","rs10489513",0.00365889123947792
"2163","rs2037594",0.691179983508034
"2164","rs1001604",0.0293267042080488
"2165","rs10493764",0.639719286727964
"2166","rs2935",0.145669607471716
"2167","rs1146382",1.114180754572
"2168","rs1146387",0.133731022861951
"2169","rs10493765",0.0121045039929683
"2170","rs10493766",0.354279828925625
"2171","rs10493768",0.540037563547997
"2172","rs10493769",0.85865990475897
"2173","rs10493771",0.56822314759915
"2174","rs10493772",0.00891854739622749
"2175","rs2297139",0.153146232018107
"2176","rs721471",0.10702256875473
"2177","rs10493773",0.981038323902128
"2178","rs821380",0.695909053607459
"2179","rs10493774",0.669882004427754
"2180","rs10518350",0.341784188400074
"2181","rs952837",0.0350572940140247
"2182","rs392038",1.12368057641267
"2183","rs313719",0.855791942308156
"2184","rs313735",0.131732090827078
"2185","rs186376",0.104427224274346
"2186","rs2046159",1.18309833661164
"2187","rs10493776",0.145939866483723
"2188","rs1858556",0.474272887360068
"2189","rs997439",0.826025523806573
"2190","rs10493777",0.474272887360068
"2191","rs10493778",0.16329630420904
"2192","rs472286",0.840091041434684
"2193","rs10493780",0.145939866483723
"2194","rs10493781",0.145939866483723
"2195","rs10493782",0.145939866483723
"2196","rs472154",0.131803241240285
"2197","rs477862",0.152838009814382
"2198","rs474106",0.152838009814382
"2199","rs10493788",0.158846928927648
"2200","rs473232",0.152838009814382
"2201","rs10493787",0.70084128131789
"2202","rs10518362",0.365475689909435
"2203","rs10518360",1.06813947763005
"2204","rs10493786",0.467883706538471
"2205","rs10493785",0.467883706538471
"2206","rs10493783",0.746212134513437
"2207","rs1108396",0.342806351791953
"2208","rs1108394",0.346880453497758
"2209","rs1507274",0.244434261970679
"2210","rs925076",0.743486831856552
"2211","rs1032959",0.695960146834049
"2212","rs1336049",0.405104034839807
"2213","rs1336050",0.499979172212754
"2214","rs9433453",0.296120573568721
"2215","rs7520020",0.141739979308627
"2216","rs6660770",0.152588835100056
"2217","rs997641",0.320885952541452
"2218","rs10489735",0.122589598238445
"2219","rs1182102",0.152588835100056
"2220","rs2181418",4.33947359948979e-16
"2221","rs272514",0.830269050195302
"2222","rs4656044",0.715737022587987
"2223","rs1334143",0.187148311625437
"2224","rs10493789",0.187148311625437
"2225","rs1931363",0.356494158421427
"2226","rs10493790",0.930241206344674
"2227","rs1889337",0.289733558460332
"2228","rs10493791",0.705252952571141
"2229","rs2753338",0.329878484593737
"2230","rs926064",0.579111874501104
"2231","rs3765989",0.00718877903444775
"2232","rs1321687",0.111258393008276
"2233","rs1321686",0.111258393008276
"2234","rs10489693",0.364644004765598
"2235","rs2753369",0.111258393008276
"2236","rs1321685",0.072034421277222
"2237","rs10489694",0.59943448863129
"2238","rs10489695",0.639286151228703
"2239","rs2138941",0.146754933345331
"2240","rs10489891",0.181184170388715
"2241","rs263483",0.0958652090491614
"2242","rs10489890",0.574039381126984
"2243","rs552483",0.00980283668749576
"2244","rs491029",0.262310217536103
"2245","rs576955",0.00980283668749576
"2246","rs479341",0.262310217536103
"2247","rs581405",0.262310217536103
"2248","rs507966",0.0665037361397704
"2249","rs527281",0.574039381126984
"2250","rs578851",0.574039381126984
"2251","rs10489917",0.0665037361397704
"2252","rs7515120",0.438924658522485
"2253","rs10493794",0.0665037361397704
"2254","rs2764425",0.210185649162554
"2255","rs2798676",0.170327449688056
"2256","rs3949926",1.19744603476093
"2257","rs1419130",0.483580927544125
"2258","rs4655923",0.384668660423146
"2259","rs719015",0.333069208315903
"2260","rs10493796",0.18365601304824
"2261","rs4551571",0.685875964013372
"2262","rs1886634",0.18365601304824
"2263","rs7556318",0.317625674443094
"2264","rs10493797",0.0309868401597322
"2265","rs1888341",0.486529440094749
"2266","rs3766023",2.40615294239474
"2267","rs4655956",0.0910882191824976
"2268","rs10518390",0
"2269","rs3856189",0.00190532057724461
"2270","rs6576904",0.0384728058008201
"2271","rs10493798",0.0257539017370393
"2272","rs6699989",0.38498396260382
"2273","rs923544",0.122877764125801
"2274","rs726300",0.73584368260612
"2275","rs6576915",0.430344199851082
"2276","rs4409623",0.426928718171716
"2277","rs4655983",0.343198916469643
"2278","rs10493799",0.505954235433589
"2279","rs10493800",0.369211999174853
"2280","rs10493801",0.0570346611264919
"2281","rs719142",0.440633171510627
"2282","rs10489942",0.242338460283699
"2283","rs10489943",0.0477987507510232
"2284","rs10489944",0.0315104622917394
"2285","rs1334339",0.0382254410742072
"2286","rs7538433",0.193651060107965
"2287","rs2991716",0.00872374531634787
"2288","rs10489947",0.999679774160745
"2289","rs10493809",0.344284242343258
"2290","rs10493807",0.396379884276777
"2291","rs10493808",0.00891854739622749
"2292","rs6699416",0.296592206254099
"2293","rs4656022",0.568584922890355
"2294","rs10493803",0.696272559880918
"2295","rs10493804",0.230753683731835
"2296","rs10493805",0.230753683731835
"2297","rs10493806",0.4028724330359
"2298","rs631112",0.263427464758942
"2299","rs10493597",1.17130255803788
"2300","rs644770",0.747961178177148
"2301","rs2179965",0.401921973844173
"2302","rs10489567",1.17130255803788
"2303","rs10489568",1.17130255803788
"2304","rs932486",1.17130255803788
"2305","rs10489570",1.17130255803788
"2306","rs9287153",0.848739823592582
"2307","rs400666",0.821751558837829
"2308","rs507241",0.821751558837829
"2309","rs10493813",0.696272559880918
"2310","rs960202",0.682069436501545
"2311","rs4656049",0.178416508830789
"2312","rs306322",0.126254333510381
"2313","rs10493814",0.16122594499353
"2314","rs10493815",0.542662936807493
"2315","rs10493816",1.1734859408804
"2316","rs6428476",0.839447992077065
"2317","rs10493817",1.48842777620577
"2318","rs2046888",1.11466828063288
"2319","rs1565497",1.44788361514016
"2320","rs1565498",1.44332538638575
"2321","rs10489889",1.30184207984694e-15
"2322","rs170038",1.39685300777277
"2323","rs9287139",4.82163733276644e-17
"2324","rs10493818",1.50468912933302
"2325","rs10922530",0.456566137268154
"2326","rs3753683",0.647295493003875
"2327","rs1409149",0.647295493003875
"2328","rs10518418",1.02706153015479
"2329","rs10493821",1.02052574821106
"2330","rs3887068",0.347478210425745
"2331","rs10493822",0.752366770822493
"2332","rs7413158",0.676169409488696
"2333","rs1329120",0.676169409488696
"2334","rs2390734",0.379316472146146
"2335","rs972314",0.741457854349235
"2336","rs4658149",1.78848478753353
"2337","rs10493827",0.0780468919428694
"2338","rs1380416",0.158101522024033
"2339","rs1459636",0.309047453389156
"2340","rs975977",1.51103091197267
"2341","rs1563786",0.0665664983048934
"2342","rs10493826",0.348202004033381
"2343","rs724753",0.31678507233914
"2344","rs1077538",1.43067640102706
"2345","rs10493825",1.22899858879663
"2346","rs6680212",0.19830915684167
"2347","rs2045581",0.145068063219184
"2348","rs10493823",0.00633749199411343
"2349","rs1215547",0.624298317735925
"2350","rs10493829",0.127101735093384
"2351","rs6656884",0.0676086547255712
"2352","rs3261",0.527053119460022
"2353","rs10493831",0.0994469797829786
"2354","rs2065154",0.627674887120504
"2355","rs10493830",0.556708713330798
"2356","rs519989",0.239007632602605
"2357","rs10518432",0.339233926665753
"2358","rs1407559",0.0525200097438221
"2359","rs2816843",0.883052557930193
"2360","rs6657337",0.233316289606819
"2361","rs2703986",0.687437883761769
"2362","rs2802019",0.527647322330195
"2363","rs1831298",0.246900911683441
"2364","rs10493836",0.219826012118348
"2365","rs10493835",0.377085202079178
"2366","rs10493837",0.100104252240306
"2367","rs4415546",0.0295815739057132
"2368","rs1337576",0.130832909448082
"2369","rs1342901",0.777959865222403
"2370","rs2390582",0.685055208396298
"2371","rs954472",0.634207814842844
"2372","rs10493838",0.634207814842844
"2373","rs1893672",0.634207814842844
"2374","rs9287148",0.19233862003716
"2375","rs7511891",0.529967091887465
"2376","rs4233429",0.786198998055181
"2377","rs2970543",0.0531653184641341
"2378","rs881966",0.753780218471852
"2379","rs10493843",0.141739979308627
"2380","rs10493842",0.776688225487362
"2381","rs6689593",0.303159962149021
"2382","rs1358157",0.490690960190907
"2383","rs1616097",0.490690960190907
"2384","rs10493841",0.669102796108235
"2385","rs1725401",0.35716811077843
"2386","rs3843306",0.377678884608335
"2387","rs941031",1.35737862321973
"2388","rs3845562",0.836531092642655
"2389","rs1766163",0.760697380230781
"2390","rs10493840",0.120272982029125
"2391","rs1188952",0.355246689195791
"2392","rs10489799",0.282787883068352
"2393","rs10489800",0.282787883068352
"2394","rs165157",0.355246689195791
"2395","rs10489801",0.282787883068352
"2396","rs165284",0.922005728882175
"2397","rs4658186",0.341411320913101
"2398","rs34367387",0.0139343690160855
"2399","rs716988",0.412629228500882
"2400","rs6669529",0.0603119196468195
"2401","rs665484",0.0497417893994388
"2402","rs605146",0.28565202529946
"2403","rs876761",0.540279520893919
"2404","rs10493845",0.34078231769492
"2405","rs10493846",0.966041213278268
"2406","rs282003",0.183998364929226
"2407","rs988203",0.362744968665341
"2408","rs519244",0.348202004033381
"2409","rs7516032",0.128117268343253
"2410","rs10493847",0.0137934951856847
"2411","rs10518494",0.66380417953551
"2412","rs494244",1.39827482650227e-15
"2413","rs10493849",0.557008113571795
"2414","rs10493850",0.557008113571795
"2415","rs10493851",0.557008113571795
"2416","rs4658231",0.293099794704029
"2417","rs10493853",0.271387697919707
"2418","rs10493854",0.51941363122741
"2419","rs6662147",0.0162422169467555
"2420","rs10493855",0.298523111281675
"2421","rs1192414",0.350796197584948
"2422","rs10518499",0.0749591852476044
"2423","rs6604050",1.09098844339037
"2424","rs2810891",0.769579658361931
"2425","rs1926263",0.769579658361931
"2426","rs1926261",0.658064011581724
"2427","rs2296621",0.0254488018274005
"2428","rs6677523",0.0552492341459713
"2429","rs10493860",1.51064778118816
"2430","rs2391068",1.49891791970267
"2431","rs10493859",0.941134723825373
"2432","rs10493858",2.025883102895
"2433","rs2799516",0.22923969974007
"2434","rs2046737",0.346299735541971
"2435","rs10493857",0.376502297323208
"2436","rs766666",0.396379884276778
"2437","rs1328593",0.810301308956861
"2438","rs490800",0.923195545391207
"2439","rs6603973",0.907755495900059
"2440","rs962222",0.716186381818268
"2441","rs1886683",0.716186381818268
"2442","rs4642892",0.454377664917331
"2443","rs1854797",0.0681773400956058
"2444","rs10493863",0.0266114571812857
"2445","rs486370",0.133007472279541
"2446","rs7513705",0.0986127355031613
"2447","rs658877",0.740036009636548
"2448","rs519723",0.740036009636548
"2449","rs6701250",0.776387555942123
"2450","rs6703310",0.0986127355031613
"2451","rs771457",0.740036009636548
"2452","rs7525248",0.245134472211721
"2453","rs1323626",0.740036009636548
"2454","rs4847431",0.0643688329391022
"2455","rs236335",0.350084876479746
"2456","rs236306",0.164292729936892
"2457","rs10493866",0.418308482566395
"2458","rs10489602",0.189181308404826
"2459","rs2391321",1.04325538745993
"2460","rs1884018",0.189181308404826
"2461","rs10489603",0.270994535547332
"2462","rs10489604",0.0986127355031613
"2463","rs10489607",0.323928469205506
"2464","rs10489608",0.308411366099563
"2465","rs10493867",0.145726002983706
"2466","rs472908",0.356584602244228
"2467","rs3789405",0.204242194134873
"2468","rs3789407",0.0696396739042659
"2469","rs546550",0.191881640721954
